id,price,weekly_price,monthly_price
26568797,$90.00,,
26569219,$29.00,,
26569581,$30.00,,
26570390,$48.00,,
26575445,$55.00,,
26576038,$45.00,,
26576491,$25.00,,
26577431,$80.00,,
26577611,$125.00,,
26578061,$30.00,,
26578141,$70.00,,
26578264,$31.00,,
26578483,$90.00,,
26578504,$85.00,,
26579030,$119.00,,
26579060,$70.00,,
26579510,$85.00,,
26579753,$60.00,,
26580195,$90.00,,
26580638,$300.00,,
26581218,$69.00,,
26581305,$80.00,,
26581510,$90.00,,
26581617,$80.00,,
26581672,$45.00,,
26581684,$58.00,,
26581745,$50.00,,
26582068,$250.00,,
26582160,$180.00,,"$3,600.00"
26582414,$139.00,,
26583037,$45.00,,
26583246,$78.00,,
26583505,$250.00,,
26583793,$100.00,,
26584547,$100.00,,
26585112,$120.00,,
26585292,$35.00,,
26585445,$70.00,,
26585872,$70.00,,
26586317,$30.00,,
26586491,$126.00,,
26586630,$60.00,,
26586720,$100.00,,
26586844,$130.00,,
26587081,$250.00,,
26587159,$35.00,,
26587201,$99.00,,
26587533,$225.00,,
26587836,$120.00,,
26588587,$60.00,,
26590002,$54.00,,
26590729,$69.00,,
26591361,$166.00,,
26592058,$85.00,,
26592226,$110.00,,
26592246,$70.00,,
26592320,$45.00,,
26592637,$45.00,,
26592821,$100.00,,
26592912,$150.00,,
26593090,$39.00,,
26593254,$450.00,,
26593375,$190.00,,
26593994,$45.00,,
26594157,$88.00,,
26594301,$70.00,,
26595225,$95.00,,
26595340,$60.00,,
26595674,$200.00,,
26596337,$80.00,,
26596798,$55.00,,
26597709,$60.00,,
26597805,$140.00,,
26598350,$68.00,,
26599522,$85.00,,
26599706,$60.00,,
26600212,$36.00,,
26600311,$55.00,,
26600656,$44.00,,
26601948,$60.00,,
26602874,$200.00,,
26603829,$190.00,,
26604179,$60.00,,
26606684,$68.00,,
26611424,$60.00,,
26611630,$75.00,,
26612229,$83.00,,
26613151,$40.00,,
26613521,$147.00,,
26613693,$49.00,,
26614040,$58.00,,
26614060,$85.00,,
26614297,$85.00,,
26614666,$110.00,,
26615150,$100.00,,
26615177,$170.00,,
26615638,$150.00,,
26616007,$190.00,,
26616067,$80.00,,
26616239,$120.00,,
26616372,$35.00,,
26616764,$90.00,,
26616808,$34.00,,
26616892,$90.00,,
26617505,$165.00,,
26617550,$75.00,,
26618192,$168.00,,
26618281,$950.00,,
26618349,$50.00,$500.00,"$1,000.00"
26618972,$130.00,,
26618994,$110.00,,
26620070,$63.00,,
26620079,$70.00,,
26620591,$800.00,,
26621459,$19.00,,
26621502,$195.00,,
26621585,$80.00,,
26623310,$360.00,,
26623341,$60.00,,
26623438,$85.00,,
26624260,$80.00,,
26624883,$84.00,,
26625010,$55.00,,
26625177,$117.00,,
26625465,$83.00,,
26626147,$70.00,,
26626150,"$1,000.00",,
26626154,"$1,000.00",,
26626159,"$1,000.00",,
26626163,"$1,000.00",,
26626164,"$1,000.00",,
26626490,$50.00,,
26626686,$80.00,,
26627116,"$1,000.00",,
26627120,"$1,000.00",,
26627122,"$1,000.00",,
26627170,$40.00,,
26627196,$40.00,,
26627290,$25.00,,
26627324,$100.00,,
26627552,$130.00,,
26627744,$300.00,,
26628157,$75.00,,
26628327,$101.00,,
26628857,$70.00,,
26628911,$75.00,,
26629111,$45.00,,
26629674,$80.00,,
26630382,$50.00,,
26631194,$30.00,,
26631671,$58.00,,
26631827,$80.00,,
26632345,$100.00,,
26632491,$77.00,,
26632791,$40.00,,
26633379,$68.00,,
26633391,$100.00,,
26633470,$45.00,,
26633606,$100.00,,
26633933,$20.00,,
26634123,$20.00,,
26634374,$80.00,,
26634489,$120.00,,
26634973,$100.00,,
26635655,$50.00,,
26635664,$120.00,,
26635869,$150.00,,
26635880,$75.00,,
26637127,$130.00,,
26637660,$70.00,,
26637665,$93.00,$600.00,"$1,700.00"
26637747,$110.00,,
26638846,$35.00,,
26638899,$25.00,,
26639613,$380.00,,
26639683,$70.00,,
26640090,$69.00,,
26640205,$60.00,,
26640422,$32.00,,
26643174,$160.00,,
26645172,$75.00,,
26645704,$230.00,,
26645733,$180.00,,
26646539,$55.00,,
26646803,$80.00,,
26646886,$50.00,,
26647062,$167.00,,
26647286,$50.00,,
26648385,$26.00,,
26648694,$60.00,,
26648988,$99.00,,
26650118,$65.00,,
26650143,$70.00,,
26650435,$83.00,,
26650451,$50.00,,
26651038,$30.00,,
26651241,$875.00,,
26651291,$89.00,,
26651300,$100.00,,
26651443,$70.00,,
26651737,$45.00,,
26652270,$30.00,,
26652438,$79.00,,
26652616,$70.00,,
26652683,$200.00,,
26652861,$79.00,,
26653204,$38.00,,
26653314,$90.00,,
26654048,$32.00,,
26654300,$190.00,,
26654433,$45.00,,
26654555,$201.00,,
26654849,$100.00,,
26654915,$600.00,,
26654959,$60.00,,
26655695,$47.00,,
26655755,$91.00,,
26656283,$650.00,,
26656686,$301.00,,
26656758,$65.00,$485.00,"$1,700.00"
26656885,$35.00,,
26657489,$90.00,,
26657797,$75.00,,
26658377,$60.00,,
26658450,$80.00,,
26660236,$55.00,,
26660892,$230.00,,
26661048,$155.00,,
26661385,$90.00,,
26661875,$130.00,,
26662415,$49.00,,
26662430,$148.00,,
26662903,$40.00,,
26663075,$74.00,,
26663334,$210.00,,
26663552,$200.00,,
26664369,$150.00,,
26664383,$95.00,,
26665170,$150.00,,
26665674,$120.00,,
26666758,$99.00,,
26667464,$102.00,,
26667725,$75.00,,
26672532,$65.00,,
26672630,$73.00,,
26672666,$250.00,,
26672897,$90.00,,
26673313,$45.00,,
26673970,$75.00,,
26674754,$50.00,,
26674986,$59.00,,
26675080,$28.00,,
26675166,$300.00,,
26675373,$50.00,,
26675507,$65.00,,
26675542,$49.00,$240.00,$890.00
26675565,$40.00,,
26675914,$70.00,,
26676186,$55.00,,
26676214,$125.00,,
26676447,$95.00,,
26676937,$25.00,,
26677487,$75.00,,
26677570,$570.00,,
26677878,$50.00,,
26678093,$32.00,,
26678113,$50.00,,
26678588,$45.00,,
26679302,$37.00,,
26679361,$85.00,,
26679636,$200.00,,
26680169,$70.00,,
26680427,$50.00,,
26680667,$60.00,,
26681114,$100.00,,
26681768,$90.00,,
26682078,$40.00,,
26682279,$60.00,,
26682355,$70.00,,
26682693,$220.00,,
26682767,$50.00,,
26683963,$75.00,,
26684051,$85.00,,
26684311,$40.00,,
26684327,$60.00,,
26685134,$115.00,,
26685598,$60.00,,
26685670,$55.00,,
26685827,$150.00,,
26686857,$50.00,,
26687285,$49.00,,
26687326,$34.00,,
26687826,$65.00,,
26687895,$100.00,,
26688156,$60.00,,
26688350,$100.00,,
26688878,$175.00,,
26689363,$39.00,,
26689519,$65.00,,
26690001,$380.00,,
26690331,$76.00,,
26690449,$260.00,,
26690608,$380.00,,
26690763,$380.00,,
26690833,$380.00,,
26696444,$120.00,,
26697112,$80.00,,
26697299,$145.00,,
26698079,$70.00,,
26698137,$100.00,,
26698419,$60.00,,
26698626,$40.00,,
26698744,$150.00,,
26699569,$60.00,,
26699905,$185.00,,
26700127,$185.00,,
26700645,$75.00,,
26700870,$85.00,,
26700903,$55.00,,
26700960,$28.00,,
26700984,$110.00,,
26701085,$31.00,,
26701097,$45.00,,
26701146,$100.00,,
26701174,$50.00,,
26701349,$150.00,,
26701760,$80.00,,
26701870,$120.00,,
26702070,$70.00,,
26702102,$150.00,,
26702811,$80.00,,
26703406,$60.00,,
26703582,$70.00,,
26703791,$90.00,,
26703938,$175.00,$400.00,"$1,100.00"
26703949,$60.00,,
26704081,$249.00,,
26704452,$85.00,,
26704831,$70.00,,
26705350,$29.00,,
26705652,$55.00,,
26705848,$120.00,,
26706265,$200.00,,
26706373,$60.00,,
26706628,$45.00,,
26707423,$40.00,,
26707580,$99.00,,
26707724,$50.00,,
26708170,$80.00,,
26708301,$750.00,,
26708410,$70.00,,
26708701,$290.00,,
26708897,$150.00,,
26709099,$135.00,,
26709135,$50.00,,
26709882,$450.00,,
26709919,$50.00,,
26710269,$120.00,,
26710514,$63.00,,
26710790,$65.00,,
26710898,$120.00,,
26711008,$80.00,,
26711467,$83.00,,
26711790,$70.00,,
26711865,$85.00,,
26712008,$50.00,,
26712630,$70.00,,
26713116,$75.00,,
26713222,$50.00,,
26713361,$100.00,,
26713662,$34.00,,
26713759,$70.00,,
26713902,$50.00,,
26713964,$85.00,,
26714179,$150.00,,
26714352,$75.00,,
26714526,$120.00,,
26714797,$60.00,,
26714974,$230.00,,
26715678,$42.00,,
26716040,$95.00,,
26716442,$45.00,,
26716738,$50.00,,
26723604,$60.00,,
26723743,$70.00,,
26724825,$65.00,,
26724961,$81.00,,
26725618,$60.00,,
26726027,$70.00,,
26726493,$67.00,,
26726759,$120.00,,
26727359,$129.00,,
26727467,$439.00,,
26727633,$70.00,,
26727646,$99.00,,
26728315,$89.00,,
26728371,$38.00,,
26728541,$90.00,,
26728638,$200.00,,
26728791,$105.00,,
26729158,$218.00,,
26729306,$340.00,,
26729521,$100.00,,
26730599,$48.00,,
26730682,$80.00,,
26731055,$100.00,,
26731176,$140.00,,
26731242,$75.00,,
26731729,$260.00,,
26732309,$500.00,,
26732514,$90.00,,
26732541,$57.00,,
26732655,$90.00,,
26732840,$53.00,,
26732974,$200.00,,
26733052,$45.00,,
26733233,$42.00,,
26733471,$54.00,,
26733589,$239.00,,
26733711,$79.00,,
26733721,$85.00,,
26734445,"$1,500.00",,
26734483,$200.00,,
26734552,$45.00,,
26734764,$40.00,,
26734885,$43.00,,
26735268,$95.00,,
26735364,"$1,200.00",,
26736439,$60.00,,
26736602,$99.00,,
26736622,$239.00,,
26736882,$150.00,,
26737862,$100.00,,
26738117,$120.00,,
26738894,$90.00,,
26739234,$195.00,,
26739361,$47.00,,
26739458,$180.00,,
26739586,$100.00,,
26739731,$99.00,,
26740283,$100.00,,
26740910,$45.00,,
26741125,$126.00,,
26741465,$92.00,,
26741848,$90.00,,
26741878,$90.00,,
26742546,$110.00,,
26742549,$96.00,,
26742615,$90.00,,
26742620,$35.00,,
26742814,$120.00,,
26743325,$90.00,,
26744391,$100.00,,
26744577,$50.00,,
26745035,$60.00,,
26745554,$120.00,,
26746002,$30.00,,
26746112,$80.00,,
26746502,$90.00,,
26746557,$105.00,,
26746820,$80.00,,
26747043,$560.00,,
26747364,$69.00,,
26748062,$80.00,,
26748304,$80.00,,
26748627,$199.00,,
26749477,$84.00,,
26749688,$70.00,,
26750496,$90.00,,
26751151,$32.00,,
26757263,$133.00,,
26757388,$200.00,,
26758874,$90.00,,
26758897,$100.00,,
26760295,$170.00,,
26760383,$177.00,,
26760553,$127.00,,
26760606,$401.00,,
26760703,"$1,000.00",,
26760705,"$1,000.00",,
26760706,"$1,000.00",,
26760708,"$1,000.00",,
26760709,"$1,000.00",,
26760711,"$1,000.00",,
26760713,"$1,000.00",,
26760757,$34.00,,
26761099,$45.00,,
26761176,$63.00,,
26761190,$120.00,,
26761352,$135.00,,
26761760,$60.00,,
26761882,$80.00,,
26762132,$100.00,,
26762271,$45.00,,
26762561,$130.00,,
26762613,"$1,000.00",,
26762615,"$1,000.00",,
26762618,"$1,000.00",,
26762620,"$1,000.00",,
26762623,"$1,000.00",,
26762628,"$1,000.00",,
26762932,$60.00,,
26763019,$39.00,,
26763247,$750.00,,
26763254,$90.00,,
26763299,$50.00,,
26763600,$130.00,,
26763840,$28.00,,
26763975,$120.00,,
26763994,$50.00,,
26764325,$62.00,,
26764388,$400.00,,
26765996,$50.00,,
26766239,$145.00,,
26766375,$80.00,,
26766827,$52.00,,
26767499,$60.00,,
26767573,$85.00,,
26767722,$29.00,,
26768182,$85.00,,
26768475,$65.00,,
26768595,$40.00,,
26768758,$280.00,,
26768867,$91.00,,
26768905,$60.00,,
26769892,$55.00,,
26769917,$59.00,,
26770401,$40.00,,
26770809,$124.00,,
26770834,$65.00,,
26771394,$48.00,,
26771469,$231.00,,
26771692,"$1,000.00",,
26771701,"$1,000.00",,
26771702,"$1,000.00",,
26771703,$120.00,,
26771707,"$1,000.00",,
26771725,$130.00,,
26771897,$79.00,,
26771898,$60.00,,
26773264,$195.00,,
26773481,$180.00,,
26773870,$70.00,,
26774457,$120.00,,
26774541,$50.00,,
26776134,$40.00,,
26777341,$80.00,,
26777599,$100.00,,
26777766,$86.00,,
26778327,$200.00,,
26780406,$130.00,,
26782095,$53.00,,
26782117,$79.00,,
26782569,$70.00,,
26789886,$130.00,,
26792556,$120.00,,
26792572,$120.00,,
26792979,$400.00,,
26793085,$92.00,,
26793284,$80.00,,
26793681,$55.00,,
26793686,$75.00,,
26794436,$100.00,,
26794949,$70.00,,
26795751,$600.00,,
26796204,$80.00,,
26797913,$139.00,,
26798013,$50.00,,
26798099,$280.00,,
26798128,$119.00,,
26798143,$100.00,,
26798235,$75.00,,
26798869,$166.00,,
26799057,$120.00,,
26799949,$70.00,,
26800090,$100.00,,
26800241,$55.00,,
26800351,$116.00,,
26801657,$150.00,,
26801696,$44.00,,
26802280,$104.00,,
26802557,$150.00,,
26803705,$140.00,,
26803897,$70.00,,
26803937,$197.00,,
26803940,$170.00,,
26804781,$55.00,,
26804890,$100.00,,
26804941,$65.00,,
26805337,$100.00,,
26805563,$200.00,,
26805713,$150.00,,
26805873,$170.00,,
26806127,$70.00,,
26806346,"$1,000.00",,
26806351,"$1,000.00",,
26806354,"$1,000.00",,
26807017,$40.00,,
26807405,$90.00,,
26807634,$62.00,,
26807984,$80.00,,
26808271,$69.00,,
26808567,$76.00,,
26809067,$109.00,,
26809302,$40.00,,
26810113,$75.00,,
26810320,$49.00,,
26810358,$60.00,,
26810442,$70.00,,
26811167,$60.00,,
26811935,$43.00,,
26811981,$74.00,,
26812174,$49.00,,
26812334,$70.00,,
26812591,$66.00,,
26812919,$56.00,,
26813430,$70.00,,
26813991,$45.00,,
26815089,$299.00,,
26821498,$95.00,,
26821512,$50.00,,
26822448,$79.00,,
26822459,$66.00,,
26823357,$150.00,,
26823516,$39.00,,
26824002,$80.00,,
26825423,$60.00,,
26825852,$80.00,,
26825957,$39.00,,
26826435,$299.00,,
26826444,$40.00,,
26826600,$47.00,,
26826728,$272.00,,
26826775,$319.00,,
26826946,$63.00,,
26827269,$50.00,$320.00,"$1,100.00"
26827333,$110.00,,
26827839,$55.00,,
26828307,$65.00,,
26828411,$233.00,,
26828643,$350.00,,
26828666,$120.00,,
26828719,$120.00,,
26828767,$145.00,,
26828842,$85.00,,
26829722,$80.00,,
26829774,$27.00,,
26829912,$50.00,,
26829990,$95.00,,
26830131,$76.00,,
26830167,$80.00,,
26830386,$145.00,,
26830992,$800.00,,
26831389,$80.00,,
26831583,$80.00,,
26831941,$56.00,,
26832113,$120.00,,
26832488,$74.00,,
26833920,$129.00,,
26834038,"$1,000.00",,
26834043,"$1,000.00",,
26834050,"$1,000.00",,
26834055,"$1,000.00",,
26834057,$70.00,,
26834116,$75.00,,
26834546,$59.00,,
26834556,$110.00,,
26834837,$40.00,,
26835709,$79.00,,
26837006,$52.00,$665.00,"$1,800.00"
26837616,$400.00,,
26837756,$129.00,,
26838166,$79.00,,
26838312,$69.00,,
26840054,$90.00,,
26841449,$90.00,,
26841665,$80.00,,
26841907,$50.00,,
26842257,$85.00,,
26842560,$800.00,,
26843178,$50.00,,
26843209,$35.00,,
26843761,$90.00,,
26844096,$215.00,,
26844648,$60.00,,
26845078,$60.00,,
26845139,$100.00,,
26845178,$800.00,,
26846096,$129.00,,
26846809,$39.00,,
26850234,$55.00,,
26853372,$45.00,,
26854289,$160.00,,
26854667,$175.00,,
26854697,$100.00,,
26854912,$125.00,,
26855056,$178.00,,
26855292,$36.00,,
26855498,$115.00,,
26855642,$130.00,,
26856197,$100.00,,
26856336,$115.00,,
26856423,$160.00,,
26856663,$115.00,,
26856700,$90.00,,
26856791,$35.00,,
26856804,$81.00,,
26857076,$90.00,,
26857093,$135.00,,
26857152,$135.00,,
26857228,$135.00,,
26857398,$80.00,,
26857550,$35.00,,
26858209,$49.00,,
26859840,$48.00,,
26860062,$75.00,,
26860143,$40.00,,
26860436,$36.00,,
26860566,$110.00,,
26861467,$59.00,,
26861498,$400.00,,
26861657,$100.00,,
26862181,$50.00,,
26862193,$110.00,,
26863618,$300.00,,
26863638,$45.00,,
26864715,$80.00,,
26864735,$185.00,,
26864826,$60.00,,
26865030,$220.00,,
26866387,$42.00,,
26866532,$150.00,,
26866896,$100.00,$450.00,"$1,350.00"
26867320,$299.00,,
26867327,$49.00,,
26867700,$75.00,,
26867922,$550.00,,
26869816,$60.00,,
26869969,$60.00,,
26870194,$35.00,,
26870487,$57.00,,
26870533,$88.00,,
26870598,$50.00,,
26870696,$150.00,,
26871031,$190.00,,
26871211,$30.00,,
26871368,$50.00,,
26871680,$60.00,,
26872520,$105.00,,
26872531,$175.00,,
26872909,$69.00,,
26873036,$70.00,,
26873064,$65.00,,
26873365,$74.00,,
26873919,$68.00,,
26879223,$79.00,,
26880149,$60.00,,
26881503,$160.00,,
26882375,$125.00,,
26882408,$95.00,$600.00,"$1,800.00"
26882738,$90.00,,
26882853,$40.00,,
26882965,$80.00,,
26883315,$49.00,,
26884008,$45.00,,
26884160,$65.00,,
26884208,$55.00,,
26884226,$50.00,,
26884355,$72.00,,
26884442,$150.00,,
26885337,$60.00,,
26885375,$140.00,,
26885695,$50.00,,
26885754,$110.00,,
26886163,$90.00,,
26886176,$50.00,,
26886646,$45.00,,
26886711,$145.00,,
26886849,$185.00,,
26886976,$29.00,,
26887234,$180.00,,
26887682,$40.00,,
26887730,$65.00,,
26888233,$60.00,,
26888308,$74.00,,
26888437,$95.00,,
26889406,$50.00,,
26890013,$68.00,,
26890037,$80.00,,
26890074,$80.00,,
26890447,$80.00,,
26890512,$43.00,,
26890553,$100.00,,
26891097,$56.00,,
26891585,$76.00,,
26891637,$148.00,,
26891837,$53.00,,
26892122,$59.00,,
26892663,$70.00,,
26893897,$80.00,,
26894319,$60.00,,
26894610,$45.00,,
26894907,$67.00,,
26896430,$90.00,,
26896606,$150.00,,
26898118,$49.00,,
26898723,$25.00,,
26901234,$60.00,,
26903416,$50.00,,
26903879,$61.00,,
26904041,$68.00,,
26904103,$90.00,,
26905946,$110.00,,
26905953,$95.00,,
26906017,$160.00,,
26906419,$45.00,,
26906909,$289.00,,
26906911,$95.00,,
26907080,$80.00,,
26907547,$150.00,,
26907550,$52.00,,
26908308,$48.00,,
26908329,$90.00,,
26908580,$100.00,,
26909144,$60.00,,
26909233,$65.00,,
26909386,$20.00,,
26909445,$190.00,,
26910098,$35.00,,
26910718,$92.00,,
26910852,$62.00,,
26910955,$110.00,,
26911290,$250.00,,
26911704,$150.00,,
26912221,$84.00,,
26912581,$69.00,,
26913506,$110.00,,
26913811,$180.00,,
26914472,$25.00,,
26921245,$150.00,,
26921803,$65.00,,
26921861,$70.00,,
26923238,$110.00,,
26923302,$79.00,,
26923370,$59.00,,
26923583,$178.00,,
26931107,$92.00,,
26931486,$60.00,,
26932084,$31.00,,
26932590,$85.00,,
26933930,$200.00,,
26935081,$31.00,,
26935174,$177.00,,
26935458,$90.00,,
26935905,$60.00,,
26935911,$180.00,,
26936096,$90.00,,
26936163,$70.00,,
26936283,$35.00,,
26936774,$80.00,,
26937012,$40.00,,
26938010,$100.00,,
26938791,$109.00,,
26938852,$100.00,,
26939287,$90.00,,
26939298,$75.00,,
26939784,$110.00,,
26939882,$60.00,,
26940055,$27.00,,
26940287,$195.00,,
26940393,$75.00,,
26940567,$85.00,,
26940854,$230.00,,
26941449,$80.00,,
26941736,$50.00,,
26941979,$46.00,,
26942214,$75.00,,
26942687,$70.00,,
26942811,$89.00,,
26943418,$94.00,,
26944053,$40.00,,
26944200,$170.00,,
26944628,$120.00,,
26944752,$26.00,,
26945328,$75.00,,
26945772,$55.00,,
26946086,$85.00,,
26946667,$84.00,,
26947011,$90.00,,
26947077,$104.00,,
26947635,$55.00,,
26947833,$140.00,,
26947950,$150.00,,
26947982,$55.00,,
26948465,$90.00,,
26949370,$99.00,,
26950485,$80.00,,
26951423,$60.00,,
26951722,$55.00,,
26951773,$48.00,,
26952629,$49.00,,
26953221,$74.00,,
26953855,$60.00,,
26953960,$80.00,,
26954330,$87.00,,
26955143,$80.00,,
26955352,$129.00,,
26955525,$220.00,,
26955593,$124.00,,
26955623,$98.00,,
26963521,$50.00,,
26963804,$85.00,,
26963806,$140.00,,
26964828,$70.00,,
26966102,$120.00,,
26967067,$60.00,,
26967643,$110.00,,
26967711,$65.00,,
26968213,$80.00,,
26969318,$100.00,,
26969459,$60.00,,
26969819,$120.00,,
26970153,$89.00,,
26970644,$80.00,,
26970833,$399.00,,
26971305,$70.00,,
26971465,$300.00,,
26971641,$102.00,,
26971900,$70.00,,
26972622,$55.00,,
26972709,$60.00,,
26975465,$40.00,,
26975837,$220.00,,
26977285,$80.00,,
26977918,$60.00,,
26977997,$199.00,,
26978708,$125.00,,
26979129,$110.00,,
26979217,$90.00,,
26980424,$115.00,,
26980583,$189.00,,
26980610,$120.00,$400.00,"$1,590.00"
26981621,$99.00,,
26981822,$95.00,,
26982262,$95.00,,
26983088,$48.00,,
26983103,$500.00,,
26983107,$500.00,,
26983110,$500.00,,
26983111,$500.00,,
26983291,$180.00,,
26985328,$63.00,,
26985688,$120.00,,
26986042,$53.00,,
26986672,$110.00,,
26986831,$40.00,,
26987378,$41.00,,
26987582,$60.00,,
26987850,$105.00,,
26988459,$175.00,,
26989105,$70.00,,
26989473,$219.00,,
26990993,$59.00,,
26991218,$99.00,,
26991993,$50.00,,
26992054,$85.00,,
26992402,$100.00,,
26992583,$35.00,,
26992763,$35.00,,
26993114,$210.00,,
26993385,$70.00,,
26993488,$120.00,,
26993522,$79.00,,
26993917,$37.00,,
26994242,$32.00,,
26996453,$45.00,,
27000868,$120.00,,
27002699,$40.00,,
27003313,$33.00,,
27003972,$350.00,,
27004700,"$1,000.00",,
27004701,"$1,000.00",,
27004707,"$1,000.00",,
27004711,"$1,000.00",,
27004713,"$1,000.00",,
27004791,$38.00,,
27005289,$200.00,,
27005755,$72.00,,
27005773,$50.00,,
27005834,$150.00,,
27005914,$79.00,,
27006127,$70.00,,
27006291,$55.00,,
27006538,$187.00,,
27006738,$60.00,,
27007570,$100.00,,
27007641,$85.00,,
27007707,$150.00,,
27007899,$100.00,,
27008204,$70.00,,
27008239,$250.00,,
27008271,$200.00,,
27008725,$150.00,,
27008986,$52.00,,
27009296,$94.00,,
27009508,$200.00,,
27009938,$69.00,,
27009988,$110.00,,
27010502,$60.00,,
27010622,$40.00,,
27011134,$130.00,,
27011573,$79.00,,
27011599,$130.00,,
27011607,$168.00,,
27012704,$130.00,,
27013452,$215.00,,
27013600,$50.00,,
27014430,$55.00,,
27014742,$50.00,,
27015733,$40.00,,
27015761,$75.00,,
27015767,$60.00,,
27016581,$100.00,,
27016784,$177.00,,
27017392,$45.00,,
27017423,$100.00,,
27017543,$40.00,,
27018225,$100.00,,
27018796,$90.00,,
27018939,$99.00,,
27019686,$169.00,,
27019725,$144.00,,
27019871,$210.00,,
27020140,$75.00,,
27020721,$130.00,,
27020891,$150.00,,
27021164,$50.00,,
27021560,$56.00,,
27022193,$70.00,,
27022280,$120.00,,
27022846,$35.00,,
27023770,$69.00,,
27024062,$90.00,,
27025018,$89.00,,
27025191,$60.00,,
27025376,$49.00,,
27025495,$48.00,,
27026598,$50.00,,
27026697,$110.00,,
27026732,$40.00,,
27028009,$61.00,,
27028155,$60.00,,
27028494,$60.00,,
27028959,$48.00,,
27029503,$42.00,,
27030906,$290.00,,
27036425,$80.00,,
27036577,$80.00,,
27036598,$120.00,,
27036994,$130.00,,
27037638,$45.00,,
27037851,$105.00,,
27038262,$50.00,,
27038429,$130.00,,
27038616,$70.00,,
27038956,$140.00,,
27039053,$45.00,,
27039178,$140.00,,
27039695,$51.00,,
27039878,$72.00,,
27040397,$165.00,,
27040525,$80.00,,
27040731,$89.00,,
27040823,$60.00,,
27041353,$115.00,,
27041795,$325.00,,
27041926,$109.00,,
27041946,$36.00,,
27042646,$44.00,,
27042954,$60.00,,
27042995,$325.00,,
27043173,$125.00,,
27043367,$37.00,,
27043401,$52.00,,
27043424,$70.00,,
27043774,$175.00,,
27043821,$48.00,,
27044062,$126.00,,
27044193,$35.00,,
27044226,$30.00,,
27045105,$70.00,,
27045403,$250.00,,
27045673,$35.00,,
27046052,$63.00,,
27046219,$62.00,,
27046339,$47.00,,
27046394,$41.00,,
27046428,$148.00,,
27046640,$90.00,,
27046784,$101.00,,
27047200,$95.00,$530.00,"$1,800.00"
27047253,$95.00,,
27047468,$40.00,,
27047503,$29.00,,
27047642,$250.00,,
27047773,$107.00,,
27047902,$79.00,,
27048601,$140.00,,
27049481,$120.00,,
27049880,$300.00,,
27049983,$70.00,,
27050874,$65.00,,
27050883,$400.00,,
27050931,$90.00,,
27051118,"$1,000.00",,
27051123,"$1,000.00",,
27051125,"$1,000.00",,
27051128,"$1,000.00",,
27051135,"$1,000.00",,
27051821,$70.00,,
27051836,$70.00,,
27052157,$80.00,,
27052198,$120.00,,
27052379,$110.00,,
27053053,$70.00,,
27053341,$80.00,,
27053404,$130.00,,
27053410,$250.00,,
27053757,$170.00,,
27054211,$60.00,,
27054682,$55.00,,
27054696,$85.00,,
27054896,$60.00,,
27055398,$110.00,,
27055400,$59.00,,
27055514,$75.00,,
27055592,$45.00,,
27055648,$50.00,,
27056320,$39.00,,
27056355,$55.00,,
27056445,$50.00,,
27056710,$175.00,,
27057340,$100.00,,
27057989,$50.00,,
27058404,$40.00,,
27058566,$54.00,,
27058659,$80.00,,
27067046,$70.00,,
27067551,$50.00,,
27069094,$168.00,,
27069578,$45.00,,
27069779,$103.00,,
27070051,$80.00,,
27070155,$40.00,,
27070273,$91.00,,
27070328,$95.00,,
27070503,$210.00,,
27070710,$70.00,,
27071638,$85.00,,
27072041,$210.00,,
27072156,$110.00,,
27072197,$109.00,,
27072347,$342.00,,
27072427,$109.00,,
27072642,$110.00,,
27072674,$109.00,,
27072799,$135.00,,
27072802,$168.00,,
27072804,$89.00,,
27072827,$109.00,,
27073166,$109.00,,
27073247,$100.00,,
27073298,$109.00,,
27073315,$49.00,,
27073497,$279.00,,
27073608,$109.00,,
27073656,$70.00,,
27073778,$200.00,,
27073796,$149.00,,
27073802,$180.00,,
27073982,$75.00,,
27074244,$110.00,,
27074583,$150.00,,
27074652,$100.00,,
27074927,$200.00,,
27074946,$160.00,,
27075045,$85.00,,
27075395,$74.00,,
27075405,$95.00,,
27075538,$50.00,,
27076261,$65.00,,
27076425,$99.00,,
27076495,$482.00,,
27076699,$98.00,$747.00,"$1,933.00"
27076744,$130.00,,
27076755,$130.00,,
27076836,$100.00,,
27077028,$69.00,,
27077538,$57.00,,
27077602,$220.00,,
27077717,$51.00,,
27077755,$149.00,,
27077826,$52.00,,
27078190,$100.00,,
27078253,$99.00,,
27078271,$25.00,,
27078611,$45.00,,
27078714,$145.00,,
27078886,$99.00,,
27078888,$129.00,,
27078932,$100.00,,
27079608,$80.00,,
27079724,$40.00,,
27079743,$69.00,,
27080053,$440.00,,
27080086,$119.00,,
27080202,$44.00,,
27080223,$109.00,,
27080340,$70.00,,
27080795,$90.00,,
27080828,$60.00,,
27081403,$205.00,,
27081896,$75.00,,
27081920,$79.00,,
27081975,$169.00,,
27082094,$80.00,,
27082198,$650.00,,
27082429,$300.00,,
27082540,$90.00,,
27083314,$70.00,,
27083435,$90.00,,
27083579,$110.00,,
27083758,$31.00,,
27083824,$35.00,,
27083828,$179.00,,
27084012,$190.00,,
27084026,$95.00,,
27084964,$90.00,,
27085632,$100.00,,
27086347,$70.00,,
27086665,$80.00,,
27088634,$180.00,,
27091035,$65.00,,
27091248,$450.00,,
27094222,$70.00,,
